IDBillet,IDClasse,Surclassement,TarifSupplementaire
26385,1,False,0
26386,1,False,0
26387,1,False,0
26388,1,False,0
26389,1,False,0
26390,1,False,0
26392,1,True,255
26394,1,True,81
26395,1,False,0
26396,1,True,259
26397,1,False,0
26398,1,True,189
26399,1,True,206
26400,1,True,289
26401,1,False,0
26402,1,False,0
26403,1,False,0
26405,1,False,0
26406,1,False,0
26407,1,False,0
26408,1,False,0
26409,1,False,0
26410,1,False,0
26411,1,False,0
26412,1,False,0
26413,1,False,0
26414,1,False,0
26417,1,False,0
26418,1,False,0
26419,1,False,0
26420,1,False,0
26421,1,False,0
26422,1,True,199
26424,1,False,0
26425,1,False,0
26426,1,False,0
26427,1,False,0
26428,1,False,0
26429,1,False,0
26431,1,False,0
26432,1,True,133
26433,1,False,0
26434,1,True,161
26435,1,False,0
26438,1,True,96
26439,1,False,0
26440,1,False,0
26441,1,False,0
26442,1,False,0
26444,1,False,0
26445,1,True,219
26446,1,False,0
26447,1,False,0
26448,1,False,0
26450,1,True,234
26451,1,False,0
26453,1,True,122
26454,1,True,241
26455,1,False,0
26457,1,True,134
26458,1,False,0
26459,1,False,0
26460,1,False,0
26461,1,True,139
26463,1,True,116
26466,1,False,0
26467,1,True,158
26468,1,True,85
26469,1,False,0
26470,1,False,0
26472,1,False,0
26473,1,False,0
26474,1,False,0
26475,1,False,0
26476,1,False,0
26477,1,False,0
26478,1,False,0
26479,1,False,0
26481,1,False,0
26482,1,False,0
26483,1,False,0
26484,1,False,0
26485,1,False,0
26486,1,False,0
26487,1,False,0
26490,1,False,0
26491,1,False,0
26492,1,False,0
26493,1,True,232
26494,1,False,0
26495,1,True,94
26500,1,False,0
26501,1,False,0
26502,1,False,0
26504,1,False,0
26505,1,True,268
26506,1,False,0
26507,1,False,0
26508,1,True,91
26510,1,True,152
26512,1,True,127
26513,1,False,0
26514,1,True,265
26516,1,False,0
26517,1,False,0
26518,1,False,0
26519,1,False,0
26520,1,True,148
26521,1,True,150
26522,1,True,141
26523,1,False,0
26524,1,False,0
26525,1,True,75
26527,1,True,74
26528,1,False,0
26529,1,True,235
26530,1,True,266
26531,1,False,0
26533,1,False,0
26535,1,True,283
26537,1,False,0
26538,1,False,0
26544,1,False,0
26545,1,False,0
26546,1,False,0
26547,1,False,0
26549,1,False,0
26550,1,True,176
26551,1,False,0
26552,1,False,0
26553,1,False,0
26554,1,False,0
26555,1,False,0
26556,1,False,0
26557,1,False,0
26558,1,False,0
26559,1,True,228
26561,1,True,165
26564,1,False,0
26565,1,False,0
26566,1,False,0
26567,1,True,132
26568,1,False,0
26569,1,True,260
26570,1,False,0
26571,1,False,0
26572,1,True,164
26573,1,True,192
26574,1,False,0
26575,1,False,0
26576,1,True,162
26577,1,False,0
26578,1,True,230
26579,1,False,0
26580,1,False,0
26581,1,True,151
26583,1,True,249
26584,1,False,0
26585,1,False,0
26587,1,False,0
26588,1,True,78
26589,1,False,0
26590,1,False,0
26591,1,False,0
26592,1,False,0
26593,1,False,0
26595,1,False,0
26596,1,False,0
26599,1,False,0
26600,1,False,0
26602,1,False,0
26603,1,True,296
26605,1,False,0
26606,1,False,0
26607,1,False,0
26608,1,False,0
26609,1,False,0
26610,1,True,247
26611,1,True,86
26612,1,False,0
26613,1,False,0
26614,1,False,0
26615,1,False,0
26616,1,True,193
26617,1,False,0
26618,1,True,278
26619,1,False,0
26620,1,True,292
26622,1,True,164
26623,1,False,0
26624,1,True,144
26626,1,True,281
26627,1,False,0
26628,1,False,0
26629,1,False,0
26631,1,False,0
26632,1,False,0
26633,1,False,0
26634,1,False,0
26635,1,True,199
26636,1,False,0
26638,1,True,131
26639,1,False,0
26640,1,False,0
26641,1,True,238
26643,1,False,0
26644,1,False,0
26645,1,False,0
26646,1,False,0
26647,1,False,0
26648,1,True,193
26649,1,False,0
26650,1,False,0
26651,1,True,110
26652,1,False,0
26653,1,True,177
26654,1,True,238
26655,1,False,0
26656,1,True,208
26657,1,False,0
26658,1,False,0
26659,1,True,287
26660,1,False,0
26661,1,True,189
26662,1,True,222
26664,1,False,0
26665,1,False,0
26666,1,True,276
26667,1,False,0
26669,1,True,163
26670,1,False,0
26671,1,False,0
26672,1,False,0
26673,1,False,0
26674,1,True,253
26675,1,False,0
26676,1,False,0
26677,1,False,0
26678,1,False,0
26679,1,True,194
26680,1,False,0
26682,1,False,0
26683,1,False,0
26684,1,False,0
26685,1,True,143
26686,1,False,0
26687,1,False,0
26688,1,False,0
26690,1,False,0
26691,1,False,0
26692,1,False,0
26693,1,True,95
26694,1,False,0
26695,1,False,0
26697,1,False,0
26698,1,True,212
26699,1,False,0
26700,1,False,0
26701,1,False,0
26702,1,False,0
26703,1,False,0
26705,1,False,0
26706,1,False,0
26707,1,False,0
26708,1,True,288
26709,1,False,0
26710,1,False,0
26712,1,False,0
26713,1,False,0
26715,1,False,0
26716,1,False,0
26717,1,False,0
26718,1,False,0
26719,1,False,0
26720,1,False,0
26721,1,False,0
26722,1,True,219
26723,1,True,163
26724,1,False,0
26726,1,False,0
26727,1,False,0
26728,1,False,0
26730,1,False,0
26731,1,False,0
26732,1,False,0
26734,1,False,0
26735,1,True,161
26736,1,False,0
26737,1,True,101
26738,1,False,0
26739,1,False,0
26740,1,False,0
26741,1,False,0
26743,1,False,0
26748,1,True,87
26749,1,False,0
26750,1,False,0
26753,1,False,0
26754,1,False,0
26755,1,True,211
26756,1,False,0
26757,1,False,0
26758,1,True,203
26759,1,False,0
26761,1,False,0
26762,1,False,0
26763,1,False,0
26764,1,False,0
26765,1,False,0
26766,1,False,0
26767,1,True,246
26770,1,False,0
26771,1,False,0
26772,1,True,129
26773,1,False,0
26774,1,False,0
26775,1,False,0
26776,1,True,275
26777,1,True,297
26780,1,True,298
26781,1,False,0
26782,1,False,0
26783,1,True,236
26785,1,False,0
26787,1,True,289
26790,1,False,0
26791,1,True,214
26792,1,False,0
26793,1,False,0
26794,1,False,0
26795,1,False,0
26796,1,False,0
26797,1,False,0
26798,1,False,0
26799,1,False,0
26800,1,True,83
26801,1,False,0
26803,1,False,0
26804,1,False,0
26805,1,False,0
26806,1,False,0
26807,1,True,91
26808,1,False,0
26810,1,False,0
26812,1,False,0
26813,1,True,176
26814,1,False,0
26815,1,False,0
26816,1,False,0
26817,1,False,0
26819,1,False,0
26821,1,False,0
26822,1,True,149
26823,1,False,0
26824,1,False,0
26825,1,True,273
26826,1,False,0
26827,1,False,0
26829,1,False,0
26830,1,False,0
26831,1,True,220
26832,1,False,0
26834,1,False,0
26835,1,False,0
26836,1,False,0
26837,1,True,120
26840,1,False,0
26842,1,False,0
26843,1,False,0
26844,1,True,264
26845,1,False,0
26847,1,False,0
26848,1,False,0
26850,1,False,0
26851,1,False,0
26852,1,True,215
26853,1,True,177
26854,1,True,158
26855,1,False,0
26856,1,False,0
26857,1,True,92
26858,1,False,0
26859,1,False,0
26862,1,True,268
26863,1,False,0
26864,1,False,0
26865,1,False,0
26866,1,False,0
26868,1,False,0
26869,1,False,0
26870,1,True,115
26871,1,False,0
26873,1,False,0
26874,1,False,0
26875,1,True,264
26876,1,False,0
26877,1,False,0
26878,1,False,0
26879,1,False,0
26881,1,False,0
26882,1,True,110
26883,1,True,291
26884,1,False,0
26885,1,True,160
26886,1,True,183
26887,1,True,239
26888,1,False,0
26890,1,False,0
26892,1,False,0
26893,1,False,0
26894,1,False,0
26895,1,False,0
26897,1,False,0
26900,1,False,0
26901,1,False,0
26902,1,True,85
26903,1,False,0
26904,1,True,77
26906,1,False,0
26907,1,True,73
26908,1,False,0
26909,1,True,119
26910,1,False,0
26911,1,True,239
26912,1,False,0
26914,1,True,171
26915,1,False,0
26918,1,False,0
26919,1,False,0
26920,1,False,0
26921,1,True,79
26922,1,True,88
26923,1,True,264
26924,1,True,143
26925,1,False,0
26927,1,True,180
26928,1,False,0
26929,1,False,0
26930,1,False,0
26931,1,True,141
26932,1,False,0
26934,1,False,0
26936,1,False,0
26937,1,False,0
26938,1,True,171
26939,1,False,0
26940,1,True,127
26943,1,False,0
26944,1,True,129
26945,1,False,0
26946,1,False,0
26947,1,False,0
26948,1,False,0
26949,1,False,0
26950,1,False,0
26951,1,False,0
26952,1,False,0
26953,1,False,0
26954,1,False,0
26955,1,False,0
26957,1,False,0
26958,1,False,0
26959,1,False,0
26960,1,True,80
26961,1,False,0
26962,1,False,0
26963,1,False,0
26964,1,True,143
26965,1,False,0
26967,1,False,0
26968,1,False,0
26969,1,False,0
26971,1,False,0
26972,1,True,300
26973,1,False,0
26975,1,True,215
26976,1,False,0
26977,1,False,0
26979,1,False,0
26980,1,False,0
26981,1,False,0
26983,1,False,0
26985,1,True,84
26986,1,True,104
26987,1,False,0
26988,1,False,0
26989,1,False,0
26991,1,False,0
26992,1,False,0
26993,1,False,0
26995,1,False,0
26996,1,False,0
26997,1,False,0
26998,1,False,0
26999,1,False,0
27000,1,False,0
27001,1,True,235
27003,1,False,0
27004,1,False,0
27005,1,False,0
27006,1,False,0
27007,1,False,0
27008,1,True,106
27011,1,False,0
27012,1,False,0
27015,1,False,0
27016,1,False,0
27017,1,True,240
27018,1,False,0
27019,1,False,0
27020,1,False,0
27021,1,False,0
27022,1,False,0
27024,1,False,0
27025,1,False,0
27027,1,False,0
27028,1,False,0
27029,1,False,0
27030,1,False,0
27031,1,False,0
27032,1,False,0
27033,1,False,0
27034,1,False,0
27035,1,False,0
27037,1,False,0
27038,1,False,0
27040,1,True,120
27041,1,False,0
27042,1,True,255
27043,1,True,112
27044,1,False,0
27045,1,False,0
27046,1,False,0
27048,1,False,0
27049,1,False,0
27050,1,False,0
27054,1,False,0
27055,1,False,0
27056,1,True,280
27057,1,True,258
27058,1,False,0
27059,1,False,0
27060,1,True,177
27061,1,True,248
27062,1,False,0
27063,1,False,0
27066,1,False,0
27067,1,False,0
27068,1,True,182
27069,1,False,0
27070,1,False,0
27071,1,False,0
27072,1,False,0
27073,1,False,0
27074,1,False,0
27075,1,True,78
27076,1,False,0
27077,1,False,0
27078,1,False,0
27079,1,False,0
27080,1,True,98
27081,1,True,246
27082,1,False,0
27083,1,False,0
27084,1,False,0
27085,1,False,0
27086,1,False,0
27087,1,False,0
27088,1,False,0
27089,1,True,296
27090,1,False,0
27091,1,False,0
27092,1,True,278
27096,1,False,0
27097,1,True,169
27098,1,False,0
27099,1,False,0
27100,1,False,0
27101,1,False,0
27102,1,False,0
27103,1,False,0
27105,1,True,254
27106,1,False,0
27107,1,False,0
27108,1,False,0
27109,1,True,184
27110,1,True,109
27113,1,True,98
27114,1,True,141
27115,1,False,0
27116,1,True,277
27117,1,False,0
27118,1,True,221
27119,1,True,270
27120,1,False,0
27122,1,False,0
27123,1,False,0
27124,1,False,0
27125,1,False,0
27126,1,False,0
27127,1,False,0
27129,1,True,107
27130,1,True,127
27132,1,False,0
27134,1,False,0
27135,1,True,164
27137,1,True,169
27138,1,True,267
27139,1,True,201
27140,1,False,0
27141,1,False,0
27143,1,False,0
27145,1,True,78
27146,1,False,0
27147,1,False,0
27148,1,False,0
27149,1,False,0
27150,1,False,0
27151,1,False,0
27152,1,False,0
27153,1,False,0
27155,1,False,0
27156,1,False,0
27157,1,False,0
27158,1,True,195
27159,1,True,169
27160,1,False,0
27161,1,False,0
27162,1,False,0
27163,1,False,0
27164,1,False,0
27165,1,False,0
27166,1,False,0
27167,1,False,0
27168,1,True,293
27169,1,False,0
27171,1,False,0
27172,1,False,0
27173,1,True,115
27175,1,False,0
27176,1,False,0
27178,1,True,85
27179,1,True,253
27180,1,False,0
27181,1,True,152
27182,1,False,0
27183,1,True,298
27184,1,True,177
27185,1,False,0
27187,1,False,0
27190,1,False,0
27191,1,True,286
27193,1,True,211
27194,1,False,0
27195,1,False,0
27196,1,False,0
27197,1,False,0
27198,1,False,0
27199,1,False,0
27200,1,False,0
27202,1,True,88
27203,1,False,0
27204,1,False,0
27207,1,True,250
27209,1,False,0
27210,1,False,0
27211,1,False,0
27213,1,False,0
27214,1,True,155
27218,1,False,0
27219,1,True,290
27220,1,False,0
27221,1,False,0
27223,1,False,0
27224,1,False,0
27225,1,False,0
27226,1,False,0
27228,1,False,0
27229,1,True,112
27231,1,False,0
27232,1,False,0
27233,1,False,0
27234,1,False,0
27235,1,True,263
27236,1,False,0
27238,1,False,0
27239,1,True,139
27240,1,False,0
27241,1,True,71
27243,1,False,0
27244,1,False,0
27245,1,False,0
27246,1,False,0
27247,1,False,0
27248,1,True,289
27249,1,True,293
27251,1,False,0
27252,1,True,85
27253,1,False,0
27254,1,False,0
27256,1,False,0
27257,1,False,0
27258,1,False,0
27259,1,False,0
27260,1,False,0
27261,1,False,0
27263,1,True,259
27264,1,False,0
27265,1,False,0
27267,1,True,216
27268,1,False,0
27270,1,False,0
27271,1,False,0
27272,1,False,0
27273,1,False,0
27274,1,False,0
27277,1,False,0
27278,1,False,0
27279,1,True,223
27280,1,False,0
27282,1,True,102
27285,1,False,0
27286,1,False,0
27287,1,False,0
27289,1,False,0
27290,1,True,156
27291,1,False,0
27293,1,False,0
27294,1,True,77
27295,1,False,0
27296,1,False,0
27297,1,False,0
27298,1,False,0
27299,1,True,258
27300,1,False,0
27301,1,True,93
27302,1,True,110
27303,1,False,0
27304,1,False,0
27307,1,False,0
27308,1,False,0
27311,1,False,0
27312,1,True,76
27313,1,True,254
27314,1,False,0
27316,1,False,0
27317,1,False,0
27318,1,True,291
27320,1,True,293
27322,1,False,0
27323,1,False,0
27324,1,False,0
27326,1,False,0
27327,1,True,111
27328,1,False,0
27329,1,True,123
27330,1,False,0
27331,1,False,0
27332,1,False,0
27335,1,False,0
27336,1,False,0
27338,1,False,0
27339,1,False,0
27341,1,False,0
27342,1,False,0
27343,1,False,0
27344,1,False,0
27345,1,True,132
27346,1,False,0
27347,1,False,0
27348,1,False,0
27349,1,False,0
27352,1,False,0
27353,1,False,0
27354,1,False,0
27355,1,False,0
27357,1,False,0
27358,1,True,230
27359,1,True,189
27360,1,False,0
27361,1,False,0
27363,1,False,0
27365,1,False,0
27366,1,False,0
27367,1,False,0
27368,1,False,0
27369,1,False,0
27370,1,False,0
27371,1,False,0
27372,1,False,0
27375,1,True,207
27376,1,False,0
27377,1,False,0
27378,1,False,0
27380,1,False,0
27381,1,False,0
27382,1,False,0
27383,1,False,0
27384,1,False,0
27385,1,False,0
27386,1,False,0
27387,1,True,196
27388,1,False,0
27389,1,True,145
27391,1,False,0
27392,1,False,0
27393,1,False,0
27394,1,False,0
27396,1,True,94
27397,1,True,209
27398,1,False,0
27400,1,True,288
27401,1,False,0
27402,1,False,0
27403,1,True,134
27404,1,False,0
27405,1,False,0
27406,1,False,0
27407,1,False,0
27408,1,True,191
27409,1,False,0
27410,1,False,0
27411,1,False,0
27412,1,False,0
27414,1,False,0
27415,1,False,0
27416,1,True,83
27417,1,False,0
27418,1,True,300
27419,1,True,268
27421,1,True,205
27422,1,False,0
27423,1,False,0
27424,1,False,0
27425,1,False,0
27427,1,False,0
27428,1,False,0
27430,1,False,0
27431,1,True,110
27432,1,False,0
27435,1,False,0
27436,1,True,205
27437,1,True,83
27438,1,False,0
27439,1,False,0
27440,1,False,0
27441,1,False,0
27442,1,True,185
27443,1,False,0
27444,1,False,0
27445,1,False,0
27446,1,False,0
27447,1,False,0
27448,1,False,0
27449,1,False,0
27452,1,True,80
27454,1,False,0
27455,1,False,0
27456,1,True,267
27457,1,False,0
27459,1,True,140
27460,1,False,0
27461,1,False,0
27462,1,True,165
27463,1,False,0
27464,1,False,0
27467,1,False,0
27470,1,True,268
27471,1,True,261
27472,1,False,0
27473,1,False,0
27474,1,True,136
27475,1,True,270
27476,1,True,117
27478,1,False,0
27479,1,False,0
27480,1,False,0
27481,1,True,104
27482,1,False,0
27483,1,False,0
27484,1,False,0
27487,1,False,0
27489,1,False,0
27491,1,False,0
27492,1,False,0
27493,1,False,0
27495,1,True,117
27496,1,False,0
27497,1,False,0
27498,1,False,0
27499,1,False,0
27501,1,False,0
27502,1,False,0
27503,1,False,0
27504,1,False,0
27505,1,True,142
27506,1,False,0
27507,1,False,0
27508,1,False,0
27511,1,True,232
27513,1,False,0
27515,1,False,0
27517,1,False,0
27519,1,False,0
27521,1,False,0
27523,1,True,134
27524,1,False,0
27525,1,False,0
27527,1,True,230
27528,1,True,175
27531,1,True,230
27532,1,False,0
27534,1,True,92
27535,1,True,128
27536,1,False,0
27537,1,True,263
27539,1,False,0
27540,1,False,0
27541,1,False,0
27542,1,False,0
27543,1,False,0
27544,1,False,0
27545,1,False,0
27546,1,False,0
27547,1,False,0
27548,1,True,300
27549,1,False,0
27550,1,False,0
27552,1,False,0
27553,1,True,87
27557,1,True,167
27558,1,False,0
27559,1,False,0
27560,1,False,0
27561,1,False,0
27562,1,False,0
27563,1,True,276
27565,1,False,0
27566,1,False,0
27567,1,False,0
27568,1,True,258
27569,1,True,100
27570,1,False,0
27571,1,False,0
27572,1,False,0
27573,1,True,294
27574,1,False,0
27575,1,False,0
27576,1,False,0
27577,1,True,171
27578,1,False,0
27579,1,True,133
27580,1,False,0
27581,1,True,283
27583,1,True,98
27585,1,False,0
27589,1,False,0
27591,1,True,100
27592,1,True,249
27593,1,True,252
27594,1,False,0
27595,1,False,0
27596,1,False,0
27598,1,False,0
27599,1,True,102
27600,1,False,0
27601,1,True,210
27602,1,False,0
27603,1,False,0
27604,1,True,111
27605,1,False,0
27606,1,False,0
27607,1,False,0
27608,1,False,0
27609,1,False,0
27610,1,False,0
27611,1,True,151
27612,1,False,0
27614,1,False,0
27616,1,False,0
27617,1,False,0
27618,1,False,0
27619,1,False,0
27620,1,False,0
27621,1,True,116
27622,1,True,107
27624,1,False,0
27625,1,False,0
27626,1,True,75
27627,1,False,0
27628,1,False,0
27629,1,False,0
27630,1,False,0
27632,1,True,114
27633,1,False,0
27636,1,False,0
27637,1,False,0
27638,1,False,0
27639,1,False,0
27640,1,False,0
27642,1,True,274
27643,1,False,0
27644,1,False,0
27648,1,False,0
27649,1,True,265
27650,1,False,0
27652,1,False,0
27653,1,False,0
27654,1,True,254
27656,1,True,300
27658,1,True,129
27659,1,True,156
27661,1,False,0
27662,1,False,0
27663,1,False,0
27664,1,False,0
27665,1,False,0
27666,1,False,0
27667,1,False,0
27668,1,False,0
27671,1,True,195
27672,1,True,141
27673,1,False,0
27674,1,True,85
27675,1,False,0
27676,1,False,0
27678,1,True,160
27680,1,False,0
27681,1,False,0
27682,1,False,0
27684,1,False,0
27686,1,False,0
27687,1,True,156
27689,1,False,0
27690,1,True,279
27691,1,False,0
27692,1,False,0
27694,1,True,257
27695,1,False,0
27696,1,True,208
27697,1,False,0
27698,1,False,0
27699,1,True,201
27700,1,False,0
27703,1,False,0
27704,1,False,0
27705,1,False,0
27706,1,False,0
27707,1,True,221
27708,1,False,0
27709,1,False,0
27710,1,False,0
27712,1,False,0
27713,1,False,0
27714,1,False,0
27716,1,False,0
27717,1,True,161
27718,1,True,110
27719,1,True,121
27720,1,False,0
27722,1,False,0
27724,1,False,0
27725,1,False,0
27726,1,False,0
27727,1,False,0
27729,1,False,0
27730,1,False,0
27731,1,True,148
27732,1,True,263
27733,1,False,0
27735,1,True,131
27736,1,True,75
27737,1,False,0
27738,1,False,0
27741,1,True,104
27743,1,False,0
27744,1,False,0
27745,1,False,0
27747,1,True,247
27748,1,False,0
27750,1,False,0
27751,1,False,0
27752,1,False,0
27753,1,True,213
27754,1,False,0
27755,1,False,0
27756,1,False,0
27758,1,True,170
27761,1,True,71
27762,1,True,101
27763,1,True,289
27764,1,True,264
27765,1,False,0
27766,1,False,0
27767,1,False,0
27768,1,False,0
27769,1,False,0
27770,1,False,0
27771,1,False,0
27772,1,False,0
27773,1,False,0
27774,1,False,0
27776,1,False,0
27777,1,False,0
27778,1,True,101
27779,1,False,0
27780,1,True,152
27781,1,False,0
27782,1,False,0
27783,1,False,0
27785,1,False,0
27786,1,False,0
27787,1,False,0
27788,1,True,81
27789,1,False,0
27790,1,False,0
27791,1,False,0
27793,1,False,0
27795,1,True,191
27797,1,False,0
27798,1,True,132
27799,1,False,0
27800,1,False,0
27802,1,False,0
27803,1,False,0
27804,1,False,0
27805,1,False,0
27806,1,True,244
27807,1,False,0
27808,1,False,0
27809,1,False,0
27810,1,False,0
27811,1,True,185
27813,1,False,0
27814,1,False,0
27815,1,False,0
27816,1,False,0
27817,1,False,0
27819,1,True,74
27820,1,True,269
27822,1,False,0
27823,1,False,0
27824,1,False,0
27826,1,False,0
27830,1,False,0
27831,1,False,0
27832,1,True,149
27833,1,True,217
27834,1,False,0
27835,1,False,0
27836,1,False,0
27837,1,False,0
27839,1,False,0
27840,1,False,0
27841,1,False,0
27842,1,False,0
27843,1,False,0
27844,1,False,0
27846,1,False,0
27849,1,False,0
27850,1,False,0
27851,1,False,0
27852,1,False,0
27853,1,False,0
27854,1,True,243
27855,1,True,291
27856,1,True,251
27857,1,True,173
27858,1,True,78
27859,1,False,0
27861,1,True,191
27862,1,False,0
27864,1,False,0
27865,1,True,225
27866,1,True,255
27867,1,False,0
27868,1,True,111
27871,1,False,0
27872,1,False,0
27873,1,False,0
27874,1,False,0
27875,1,False,0
27876,1,False,0
27877,1,False,0
27879,1,False,0
27880,1,False,0
27881,1,True,257
27882,1,False,0
27883,1,False,0
27884,1,False,0
27885,1,False,0
27886,1,False,0
27887,1,True,231
27888,1,False,0
27889,1,False,0
27890,1,True,250
27891,1,True,156
27892,1,False,0
27893,1,False,0
27895,1,False,0
27896,1,True,142
27897,1,False,0
27898,1,False,0
27899,1,False,0
27900,1,False,0
27901,1,False,0
27902,1,False,0
27904,1,False,0
27905,1,False,0
27907,1,False,0
27908,1,False,0
27909,1,True,289
27910,1,False,0
27911,1,False,0
27912,1,True,263
27914,1,False,0
27915,1,False,0
27916,1,False,0
27917,1,True,226
27918,1,False,0
27919,1,False,0
27920,1,False,0
27921,1,False,0
27922,1,False,0
27923,1,False,0
27924,1,False,0
27925,1,False,0
27926,1,False,0
27929,1,False,0
27930,1,True,209
27931,1,True,146
27932,1,False,0
27933,1,False,0
27934,1,True,243
27935,1,False,0
27936,1,True,194
27937,1,False,0
27938,1,False,0
27939,1,False,0
27941,1,False,0
27942,1,False,0
27943,1,False,0
27944,1,False,0
27945,1,False,0
27946,1,False,0
27948,1,False,0
27949,1,False,0
27950,1,False,0
27952,1,False,0
27953,1,True,296
27954,1,True,105
27956,1,False,0
27957,1,False,0
27958,1,False,0
27959,1,False,0
27960,1,False,0
27961,1,False,0
27962,1,False,0
27964,1,False,0
27966,1,False,0
27967,1,False,0
27968,1,False,0
27969,1,False,0
27970,1,False,0
27971,1,True,82
27972,1,False,0
27973,1,False,0
27974,1,False,0
27976,1,False,0
27977,1,False,0
27978,1,True,97
27980,1,False,0
27981,1,False,0
27982,1,False,0
27983,1,False,0
27985,1,False,0
27986,1,False,0
27987,1,False,0
27990,1,False,0
27991,1,False,0
27992,1,False,0
27993,1,True,128
27995,1,True,176
27996,1,False,0
27997,1,False,0
27999,1,False,0
28000,1,False,0
28001,1,False,0
28002,1,False,0
28003,1,True,254
28004,1,True,266
28005,1,False,0
28006,1,False,0
28007,1,True,131
28009,1,True,115
28011,1,False,0
28012,1,False,0
28013,1,True,189
28014,1,False,0
28015,1,False,0
28016,1,False,0
28017,1,True,150
28019,1,False,0
28020,1,False,0
28022,1,False,0
28023,1,False,0
28024,1,False,0
28025,1,False,0
28026,1,False,0
28027,1,False,0
28029,1,False,0
28030,1,False,0
28031,1,False,0
28033,1,False,0
28034,1,True,133
28035,1,False,0
28036,1,False,0
28037,1,False,0
28039,1,False,0
28042,1,False,0
28043,1,True,112
28044,1,False,0
28045,1,False,0
28046,1,False,0
28047,1,False,0
28048,1,False,0
28049,1,False,0
28050,1,False,0
28051,1,True,137
28052,1,False,0
28055,1,False,0
28056,1,True,157
28057,1,False,0
28058,1,False,0
28059,1,False,0
28060,1,False,0
28061,1,False,0
28062,1,False,0
28063,1,True,124
28064,1,False,0
28065,1,False,0
28066,1,False,0
28067,1,False,0
28068,1,False,0
28069,1,True,134
28070,1,False,0
28071,1,True,106
28072,1,False,0
28073,1,False,0
28074,1,False,0
28075,1,False,0
28076,1,True,296
28078,1,False,0
28080,1,True,271
28081,1,True,179
28082,1,True,146
28083,1,False,0
28085,1,True,133
28086,1,False,0
28087,1,True,187
28088,1,False,0
28089,1,False,0
28091,1,False,0
28094,1,False,0
28095,1,False,0
28096,1,False,0
28097,1,True,157
28098,1,False,0
28099,1,False,0
28100,1,False,0
28101,1,False,0
28102,1,False,0
28103,1,False,0
28105,1,False,0
28106,1,False,0
28108,1,False,0
28109,1,False,0
28110,1,True,128
28111,1,False,0
28112,1,False,0
28113,1,True,134
28115,1,False,0
28116,1,False,0
28117,1,True,291
28118,1,False,0
28119,1,True,153
28120,1,True,97
28121,1,True,99
28122,1,False,0
28123,1,False,0
28124,1,False,0
28125,1,True,75
28127,1,True,76
28129,1,True,124
28130,1,False,0
28131,1,False,0
28132,1,False,0
28133,1,True,158
28134,1,True,251
28135,1,True,85
28136,1,False,0
28138,1,True,151
28139,1,False,0
28140,1,False,0
28141,1,True,269
28142,1,True,127
28143,1,True,145
28144,1,False,0
28145,1,True,92
28146,1,False,0
28147,1,False,0
28148,1,False,0
28149,1,False,0
28150,1,False,0
28151,1,False,0
28153,1,False,0
28154,1,False,0
28155,1,True,98
28156,1,True,95
28158,1,False,0
28159,1,False,0
28160,1,False,0
28161,1,False,0
28162,1,False,0
28164,1,False,0
28165,1,False,0
28166,1,False,0
28167,1,False,0
28168,1,False,0
28169,1,True,199
28170,1,False,0
28172,1,True,259
28173,1,True,187
28174,1,False,0
28177,1,False,0
28178,1,False,0
28179,1,False,0
28180,1,False,0
28181,1,False,0
28182,1,False,0
28184,1,False,0
28185,1,True,157
28186,1,False,0
28188,1,False,0
28189,1,False,0
28192,1,False,0
28193,1,True,219
28195,1,False,0
28196,1,False,0
28197,1,False,0
28198,1,True,258
28199,1,False,0
28200,1,True,270
28201,1,False,0
28204,1,False,0
28205,1,False,0
28206,1,False,0
28207,1,False,0
28210,1,False,0
28211,1,False,0
28212,1,False,0
28213,1,True,79
28214,1,False,0
28215,1,False,0
28216,1,False,0
28217,1,False,0
28218,1,False,0
28219,1,True,206
28220,1,False,0
28221,1,False,0
28222,1,False,0
28223,1,False,0
28224,1,True,255
28225,1,False,0
28226,1,True,238
28227,1,False,0
28228,1,False,0
28229,1,True,128
28230,1,False,0
28232,1,True,87
28233,1,True,215
28234,1,True,134
28235,1,True,286
28236,1,True,288
28238,1,False,0
28239,1,False,0
28240,1,False,0
28241,1,True,121
28242,1,False,0
28243,1,False,0
28244,1,False,0
28245,1,False,0
28246,1,False,0
28247,1,False,0
28248,1,True,176
28249,1,False,0
28250,1,True,104
28251,1,False,0
28252,1,True,189
28253,1,False,0
28255,1,False,0
28256,1,False,0
28257,1,False,0
28258,1,True,246
28259,1,False,0
28260,1,False,0
28261,1,False,0
28262,1,False,0
28263,1,False,0
28264,1,False,0
28265,1,False,0
28266,1,False,0
28267,1,False,0
28268,1,False,0
28269,1,False,0
28270,1,False,0
28274,1,False,0
28275,1,False,0
28276,1,False,0
28278,1,False,0
28281,1,False,0
28282,1,False,0
28283,1,False,0
28286,1,False,0
28287,1,False,0
28289,1,False,0
28290,1,False,0
28291,1,False,0
28292,1,False,0
28293,1,True,197
28294,1,False,0
28295,1,True,283
28296,1,False,0
28297,1,False,0
28298,1,False,0
28299,1,True,130
28300,1,False,0
28303,1,False,0
28304,1,True,195
28307,1,False,0
28308,1,False,0
28309,1,True,284
28312,1,True,100
28313,1,False,0
28314,1,False,0
28316,1,False,0
28317,1,False,0
28318,1,False,0
28319,1,True,259
28321,1,False,0
28322,1,False,0
28325,1,True,147
