id_miles,id_participant,id_vol,miles_calculé
2226,280,VOL00233,20
2227,280,VOL00143,23
2228,281,VOL00412,58
2229,281,VOL02254,50
2230,281,VOL02225,50
2231,281,VOL01337,112
2232,281,VOL01172,91
2233,281,VOL00279,74
2234,282,VOL00412,45
2235,282,VOL02254,39
2236,282,VOL02225,39
2237,282,VOL01337,87
2238,282,VOL01172,71
2239,282,VOL00279,58
2240,282,VOL00233,71
2241,282,VOL00143,81
2242,283,VOL00412,26
2243,283,VOL02254,22
2244,283,VOL02225,22
2245,283,VOL01337,50
2246,283,VOL01172,41
2247,283,VOL00279,33
2248,284,VOL00412,13
2249,284,VOL02254,11
2250,284,VOL02225,11
2251,284,VOL01337,25
2252,284,VOL01172,20
2253,284,VOL00279,16
2254,284,VOL00233,20
2255,284,VOL00143,23
2256,284,VOL01066,17
2257,284,VOL00133,18
2258,285,VOL00412,13
2259,285,VOL02254,11
2260,285,VOL02225,11
2261,285,VOL01337,25
2262,285,VOL01172,20
2263,285,VOL00279,16
2264,285,VOL00233,20
2265,285,VOL00143,23
2266,286,VOL00412,26
2267,286,VOL02254,22
2268,286,VOL02225,22
2269,286,VOL01337,50
2270,286,VOL01172,41
2271,286,VOL00279,33
2272,286,VOL00389,34
2273,286,VOL00233,40
2274,287,VOL00412,26
2275,287,VOL02254,22
2276,287,VOL02225,22
2277,287,VOL01337,50
2278,287,VOL01172,41
2279,287,VOL00279,33
2280,288,VOL00412,26
2281,288,VOL02254,22
2282,288,VOL02225,22
2283,288,VOL01337,50
2284,288,VOL01172,41
2285,288,VOL00279,33
2286,289,VOL00412,26
2287,289,VOL02254,22
2288,289,VOL02225,22
2289,289,VOL01337,50
2290,289,VOL02918,45
2291,289,VOL01172,41
2292,290,VOL00412,45
2293,290,VOL02254,39
2294,290,VOL02225,39
2295,290,VOL01337,87
2296,290,VOL01172,71
2297,290,VOL00279,58
2298,291,VOL00412,13
2299,291,VOL02254,11
2300,291,VOL02225,11
2301,291,VOL01337,25
2302,291,VOL01172,20
2303,291,VOL00279,16
2304,292,VOL00412,26
2305,292,VOL02254,22
2306,292,VOL02225,22
2307,292,VOL01337,50
2308,292,VOL01172,41
2309,292,VOL00279,33
2310,292,VOL00233,40
2311,292,VOL00143,46
2312,292,VOL01066,34
2313,292,VOL00133,36
2314,293,VOL00412,13
2315,293,VOL02254,11
2316,293,VOL02225,11
2317,293,VOL01337,25
2318,293,VOL01172,20
2319,293,VOL00279,16
2320,293,VOL00233,20
2321,293,VOL00143,23
2322,293,VOL01066,17
2323,293,VOL00133,18
2324,294,VOL00412,13
2325,294,VOL02254,11
2326,294,VOL02225,11
2327,294,VOL01337,25
2328,294,VOL01172,20
2329,294,VOL00279,16
2330,294,VOL00233,20
2331,294,VOL00143,23
2332,295,VOL00412,58
2333,295,VOL02254,50
2334,295,VOL02225,50
2335,295,VOL01337,112
2336,295,VOL01172,91
2337,295,VOL00279,74
2338,295,VOL00233,91
2339,295,VOL00143,104
2340,295,VOL00133,81
2341,295,VOL02888,80
2342,295,VOL00998,66
2343,296,VOL00412,13
2344,296,VOL02254,11
2345,296,VOL02225,11
2346,296,VOL01337,25
2347,296,VOL02918,22
2348,296,VOL01172,20
2349,297,VOL00412,26
2350,297,VOL02254,22
2351,297,VOL02225,22
2352,297,VOL01337,50
2353,297,VOL02918,45
2354,297,VOL01172,41
2355,298,VOL00412,45
2356,298,VOL02254,39
2357,298,VOL02225,39
2358,298,VOL01337,87
2359,299,VOL00412,58
2360,299,VOL02254,50
2361,299,VOL02225,50
2362,299,VOL01337,112
2363,299,VOL01172,91
2364,299,VOL00279,74
2365,299,VOL00233,91
2366,299,VOL00143,104
2367,299,VOL00133,81
2368,299,VOL02888,80
2369,300,VOL00412,26
2370,300,VOL02254,22
2371,300,VOL02225,22
2372,300,VOL01337,50
2373,300,VOL01172,41
2374,300,VOL00279,33
2375,300,VOL00233,40
2376,300,VOL00143,46
2377,300,VOL01066,34
2378,300,VOL00133,36
2379,301,VOL00412,26
2380,301,VOL02254,22
2381,301,VOL02225,22
2382,301,VOL01337,50
2383,302,VOL00412,58
2384,302,VOL02254,50
2385,302,VOL02225,50
2386,302,VOL01337,112
2387,302,VOL01172,91
2388,302,VOL00279,74
2389,303,VOL00412,13
2390,303,VOL02254,11
2391,303,VOL02225,11
2392,303,VOL01337,25
2393,303,VOL01172,20
2394,303,VOL00279,16
2395,303,VOL00389,17
2396,303,VOL00233,20
2397,304,VOL00412,13
2398,304,VOL02254,11
2399,304,VOL02225,11
2400,304,VOL01337,25
2401,304,VOL01172,20
2402,304,VOL00279,16
2403,304,VOL00233,20
2404,304,VOL00143,23
2405,305,VOL00412,13
2406,305,VOL02254,11
2407,305,VOL02225,11
2408,305,VOL01337,25
2409,305,VOL01172,20
2410,305,VOL00279,16
2411,305,VOL00389,17
2412,305,VOL00233,20
2413,306,VOL00412,26
2414,306,VOL02254,22
2415,306,VOL02225,22
2416,306,VOL01337,50
2417,306,VOL01172,41
2418,306,VOL00279,33
2419,306,VOL00233,40
2420,306,VOL00143,46
2421,306,VOL01066,34
2422,306,VOL00133,36
2423,307,VOL00412,13
2424,307,VOL02254,11
2425,307,VOL02225,11
2426,307,VOL01337,25
2427,307,VOL01172,20
2428,307,VOL00279,16
2429,307,VOL00233,20
2430,307,VOL00143,23
2431,307,VOL00133,18
2432,307,VOL02888,18
2433,307,VOL00998,15
2434,308,VOL00412,13
2435,308,VOL02254,11
2436,308,VOL02225,11
2437,308,VOL01337,25
2438,309,VOL00412,45
2439,309,VOL02254,39
2440,309,VOL02225,39
2441,309,VOL01337,87
2442,309,VOL02918,78
2443,309,VOL01172,71
2444,310,VOL00412,26
2445,310,VOL02254,22
2446,310,VOL02225,22
2447,310,VOL01337,50
2448,310,VOL01172,41
2449,310,VOL00279,33
2450,310,VOL00389,34
2451,310,VOL00233,40
2452,311,VOL00412,13
2453,311,VOL02254,11
2454,311,VOL02225,11
2455,311,VOL01337,25
2456,312,VOL00412,26
2457,312,VOL02254,22
2458,312,VOL02225,22
2459,312,VOL01337,50
2460,312,VOL01172,41
2461,312,VOL00279,33
2462,312,VOL00233,40
2463,312,VOL00143,46
2464,313,VOL00412,26
2465,313,VOL02254,22
2466,313,VOL02225,22
2467,313,VOL01337,50
2468,313,VOL02918,45
2469,313,VOL01172,41
2470,314,VOL00412,26
2471,314,VOL02254,22
2472,314,VOL02225,22
2473,314,VOL01337,50
2474,314,VOL01172,41
2475,314,VOL00279,33
2476,314,VOL00389,34
2477,314,VOL00233,40
2478,315,VOL00412,26
2479,315,VOL02254,22
2480,315,VOL02225,22
2481,315,VOL01337,50
2482,316,VOL00412,13
2483,316,VOL02254,11
2484,316,VOL02225,11
2485,316,VOL01337,25
2486,316,VOL01172,20
2487,316,VOL00279,16
2488,316,VOL00233,20
2489,316,VOL00143,23
2490,316,VOL01066,17
2491,316,VOL00133,18
2492,317,VOL00412,26
2493,317,VOL02254,22
2494,317,VOL02225,22
2495,317,VOL01337,50
2496,317,VOL02918,45
2497,317,VOL01172,41
2498,318,VOL00412,13
2499,318,VOL02254,11
2500,318,VOL02225,11
2501,318,VOL01337,25
2502,319,VOL00412,13
2503,319,VOL02254,11
2504,319,VOL02225,11
2505,319,VOL01337,25
2506,320,VOL00412,13
2507,320,VOL02254,11
2508,320,VOL02225,11
2509,320,VOL01337,25
2510,320,VOL02918,22
2511,320,VOL01172,20
2512,321,VOL00412,13
2513,321,VOL02254,11
2514,321,VOL02225,11
2515,321,VOL01337,25
2516,321,VOL01172,20
2517,321,VOL00279,16
2518,321,VOL00389,17
2519,321,VOL00233,20
2520,322,VOL00412,13
2521,322,VOL02254,11
2522,322,VOL02225,11
2523,322,VOL01337,25
2524,322,VOL01172,20
2525,322,VOL00279,16
2526,322,VOL00233,20
2527,322,VOL00143,23
2528,322,VOL00133,18
2529,322,VOL02888,18
2530,323,VOL00412,45
2531,323,VOL02254,39
2532,323,VOL02225,39
2533,323,VOL01337,87
2534,323,VOL01172,71
2535,323,VOL00279,58
2536,324,VOL00412,45
2537,324,VOL02254,39
2538,324,VOL02225,39
2539,324,VOL01337,87
2540,324,VOL01172,71
2541,324,VOL00279,58
2542,324,VOL00233,71
2543,324,VOL00143,81
2544,324,VOL00133,63
2545,324,VOL02888,63
2546,325,VOL00412,45
2547,325,VOL02254,39
2548,325,VOL02225,39
2549,325,VOL01337,87
2550,326,VOL00412,13
2551,326,VOL02254,11
2552,326,VOL02225,11
2553,326,VOL01337,25
2554,326,VOL02918,22
2555,326,VOL01172,20
2556,327,VOL00412,13
2557,327,VOL02254,11
2558,327,VOL02225,11
2559,327,VOL01337,25
2560,327,VOL01172,20
2561,327,VOL00279,16
2562,327,VOL00233,20
2563,327,VOL00143,23
2564,327,VOL00133,18
2565,327,VOL02888,18
2566,327,VOL00998,15
2567,328,VOL00412,26
2568,328,VOL02254,22
2569,328,VOL02225,22
2570,328,VOL01337,50
2571,328,VOL01172,41
2572,328,VOL00279,33
2573,328,VOL00233,40
2574,328,VOL00143,46
2575,328,VOL01066,34
2576,328,VOL00133,36
2577,329,VOL00412,13
2578,329,VOL02254,11
2579,329,VOL02225,11
2580,329,VOL01337,25
2581,329,VOL01172,20
2582,329,VOL00279,16
2583,330,VOL00412,26
2584,330,VOL02254,22
2585,330,VOL02225,22
2586,330,VOL01337,50
2587,330,VOL01172,41
2588,330,VOL00279,33
2589,331,VOL00412,45
2590,331,VOL02254,39
2591,331,VOL02225,39
2592,331,VOL01337,87
2593,331,VOL01172,71
2594,331,VOL00279,58
2595,331,VOL00233,71
2596,331,VOL00143,81
2597,331,VOL00133,63
2598,331,VOL02888,63
2599,332,VOL00412,13
2600,332,VOL02254,11
2601,332,VOL02225,11
2602,332,VOL01337,25
2603,333,VOL00412,13
2604,333,VOL02254,11
2605,333,VOL02225,11
2606,333,VOL01337,25
2607,333,VOL01172,20
2608,333,VOL00279,16
2609,333,VOL00389,17
2610,333,VOL00233,20
2611,334,VOL00412,45
2612,334,VOL02254,39
2613,334,VOL02225,39
2614,334,VOL01337,87
2615,334,VOL01172,71
2616,334,VOL00279,58
2617,334,VOL00233,71
2618,334,VOL00143,81
2619,334,VOL00133,63
2620,334,VOL02888,63
2621,335,VOL00412,45
2622,335,VOL02254,39
2623,335,VOL02225,39
2624,335,VOL01337,87
2625,335,VOL01172,71
2626,335,VOL00279,58
2627,335,VOL00389,60
2628,335,VOL00233,71
2629,336,VOL00412,13
2630,336,VOL02254,11
2631,336,VOL02225,11
2632,336,VOL01337,25
2633,336,VOL01172,20
2634,336,VOL00279,16
2635,336,VOL00233,20
2636,336,VOL00143,23
2637,336,VOL00133,18
2638,336,VOL02888,18
2639,336,VOL00998,15
2640,337,VOL00412,26
2641,337,VOL02254,22
2642,337,VOL02225,22
2643,337,VOL01337,50
2644,338,VOL00412,26
2645,338,VOL02254,22
2646,338,VOL02225,22
2647,338,VOL01337,50
2648,338,VOL01172,41
2649,338,VOL00279,33
2650,338,VOL00233,40
2651,338,VOL00143,46
2652,338,VOL00133,36
2653,338,VOL02888,36
2654,339,VOL00412,13
2655,339,VOL02254,11
2656,339,VOL02225,11
2657,339,VOL01337,25
2658,339,VOL01172,20
2659,339,VOL00279,16
2660,339,VOL00389,17
2661,339,VOL00233,20
2662,340,VOL00412,58
2663,340,VOL02254,50
2664,340,VOL02225,50
2665,340,VOL01337,112
2666,340,VOL01172,91
2667,340,VOL00279,74
2668,340,VOL00233,91
2669,340,VOL00143,104
2670,340,VOL01066,77
2671,340,VOL00133,81
2672,341,VOL00412,45
2673,341,VOL02254,39
2674,341,VOL02225,39
2675,341,VOL01337,87
2676,341,VOL01172,71
2677,341,VOL00279,58
2678,341,VOL00233,71
2679,341,VOL00143,81
2680,342,VOL00412,13
2681,342,VOL02254,11
2682,342,VOL02225,11
2683,342,VOL01337,25
2684,342,VOL01172,20
2685,342,VOL00279,16
2686,342,VOL00233,20
2687,342,VOL00143,23
2688,342,VOL00133,18
2689,342,VOL02888,18
2690,342,VOL00998,15
2691,343,VOL00412,13
2692,343,VOL02254,11
2693,343,VOL02225,11
2694,343,VOL01337,25
2695,343,VOL01172,20
2696,343,VOL00279,16
2697,343,VOL00233,20
2698,343,VOL00143,23
2699,344,VOL00412,26
2700,344,VOL02254,22
2701,344,VOL02225,22
2702,344,VOL01337,50
2703,344,VOL02918,45
2704,344,VOL01172,41
2705,345,VOL00412,45
2706,345,VOL02254,39
2707,345,VOL02225,39
2708,345,VOL01337,87
2709,345,VOL01172,71
2710,345,VOL00279,58
2711,346,VOL00412,13
2712,346,VOL02254,11
2713,346,VOL02225,11
2714,346,VOL01337,25
2715,347,VOL00412,13
2716,347,VOL02254,11
2717,347,VOL02225,11
2718,347,VOL01337,25
2719,347,VOL01172,20
2720,347,VOL00279,16
2721,347,VOL00389,17
2722,347,VOL00233,20
2723,348,VOL00412,26
2724,348,VOL02254,22
2725,348,VOL02225,22
2726,348,VOL01337,50
2727,348,VOL01172,41
2728,348,VOL00279,33
2729,348,VOL00233,40
2730,348,VOL00143,46
2731,349,VOL00412,58
2732,349,VOL02254,50
2733,349,VOL02225,50
2734,349,VOL01337,112
2735,349,VOL02918,101
2736,349,VOL01172,91
2737,350,VOL00412,26
2738,350,VOL02254,22
2739,350,VOL02225,22
2740,350,VOL01337,50
2741,350,VOL01172,41
2742,350,VOL00279,33
2743,351,VOL00412,26
2744,351,VOL02254,22
2745,351,VOL02225,22
2746,351,VOL01337,50
2747,351,VOL02918,45
2748,351,VOL01172,41
2749,352,VOL00412,26
2750,352,VOL02254,22
2751,352,VOL02225,22
2752,352,VOL01337,50
2753,353,VOL00412,45
2754,353,VOL02254,39
2755,353,VOL02225,39
2756,353,VOL01337,87
2757,353,VOL01172,71
2758,353,VOL00279,58
2759,353,VOL00233,71
2760,353,VOL00143,81
2761,354,VOL00412,13
2762,354,VOL02254,11
2763,354,VOL02225,11
2764,354,VOL01337,25
2765,354,VOL01172,20
2766,354,VOL00279,16
2767,355,VOL00412,13
2768,355,VOL02254,11
2769,355,VOL02225,11
2770,355,VOL01337,25
2771,356,VOL00412,26
2772,356,VOL02254,22
2773,356,VOL02225,22
2774,356,VOL01337,50
2775,356,VOL01172,41
2776,356,VOL00279,33
2777,356,VOL00233,40
2778,356,VOL00143,46
2779,356,VOL00133,36
2780,356,VOL02888,36
2781,357,VOL00412,26
2782,357,VOL02254,22
2783,357,VOL02225,22
2784,357,VOL01337,50
2785,357,VOL01172,41
2786,357,VOL00279,33
2787,357,VOL00233,40
2788,357,VOL00143,46
2789,358,VOL00412,13
2790,358,VOL02254,11
2791,358,VOL02225,11
2792,358,VOL01337,25
2793,358,VOL01172,20
2794,358,VOL00279,16
2795,358,VOL00233,20
2796,358,VOL00143,23
2797,359,VOL00412,13
2798,359,VOL02254,11
2799,359,VOL02225,11
2800,359,VOL01337,25
2801,359,VOL01172,20
2802,359,VOL00279,16
2803,359,VOL00233,20
2804,359,VOL00143,23
2805,359,VOL00133,18
2806,359,VOL02888,18
2807,359,VOL00998,15
2808,360,VOL00412,58
2809,360,VOL02254,50
2810,360,VOL02225,50
2811,360,VOL01337,112
2812,360,VOL01172,91
2813,360,VOL00279,74
2814,360,VOL00233,91
2815,360,VOL00143,104
2816,360,VOL00133,81
2817,360,VOL02888,80
2818,360,VOL00998,66
2819,361,VOL00412,13
2820,361,VOL02254,11
2821,361,VOL02225,11
2822,361,VOL01337,25
2823,361,VOL01172,20
2824,361,VOL00279,16
2825,362,VOL00412,58
2826,362,VOL02254,50
2827,362,VOL02225,50
2828,362,VOL01337,112
2829,363,VOL00412,26
2830,363,VOL02254,22
2831,363,VOL02225,22
2832,363,VOL01337,50
2833,363,VOL01172,41
2834,363,VOL00279,33
2835,363,VOL00389,34
2836,363,VOL00233,40
2837,364,VOL00412,26
2838,364,VOL02254,22
2839,364,VOL02225,22
2840,364,VOL01337,50
2841,364,VOL01172,41
2842,364,VOL00279,33
2843,364,VOL00233,40
2844,364,VOL00143,46
2845,364,VOL00133,36
2846,364,VOL02888,36
2847,364,VOL00998,29
2848,365,VOL00412,13
2849,365,VOL02254,11
2850,365,VOL02225,11
2851,365,VOL01337,25
2852,365,VOL01172,20
2853,365,VOL00279,16
2854,366,VOL00412,45
2855,366,VOL02254,39
2856,366,VOL02225,39
2857,366,VOL01337,87
2858,367,VOL00412,58
2859,367,VOL02254,50
2860,367,VOL02225,50
2861,367,VOL01337,112
2862,367,VOL01172,91
2863,367,VOL00279,74
2864,368,VOL00412,26
2865,368,VOL02254,22
2866,368,VOL02225,22
2867,368,VOL01337,50
2868,368,VOL01172,41
2869,368,VOL00279,33
2870,369,VOL00412,13
2871,369,VOL02254,11
2872,369,VOL02225,11
2873,369,VOL01337,25
2874,369,VOL01172,20
2875,369,VOL00279,16
2876,369,VOL00233,20
2877,369,VOL00143,23
2878,369,VOL01066,17
2879,369,VOL00133,18
2880,370,VOL00412,13
2881,370,VOL02254,11
2882,370,VOL02225,11
2883,370,VOL01337,25
2884,371,VOL00412,13
2885,371,VOL02254,11
2886,371,VOL02225,11
2887,371,VOL01337,25
2888,372,VOL00412,13
2889,372,VOL02254,11
2890,372,VOL02225,11
2891,372,VOL01337,25
2892,372,VOL01172,20
2893,372,VOL00279,16
2894,372,VOL00389,17
2895,372,VOL00233,20
2896,373,VOL00412,13
2897,373,VOL02254,11
2898,373,VOL02225,11
2899,373,VOL01337,25
2900,373,VOL01172,20
2901,373,VOL00279,16
2902,373,VOL00233,20
2903,373,VOL00143,23
2904,374,VOL00412,45
2905,374,VOL02254,39
2906,374,VOL02225,39
2907,374,VOL01337,87
2908,374,VOL01172,71
2909,374,VOL00279,58
2910,375,VOL00412,26
2911,375,VOL02254,22
2912,375,VOL02225,22
2913,375,VOL01337,50
2914,375,VOL02918,45
2915,375,VOL01172,41
2916,376,VOL00412,13
2917,376,VOL02254,11
2918,376,VOL02225,11
2919,376,VOL01337,25
2920,376,VOL01172,20
2921,376,VOL00279,16
2922,376,VOL00233,20
2923,376,VOL00143,23
2924,376,VOL01066,17
2925,376,VOL00133,18
2926,377,VOL00412,26
2927,377,VOL02254,22
2928,377,VOL02225,22
2929,377,VOL01337,50
2930,377,VOL01172,41
2931,377,VOL00279,33
2932,377,VOL00233,40
2933,377,VOL00143,46
2934,377,VOL00133,36
2935,377,VOL02888,36
2936,377,VOL00998,29
2937,378,VOL00412,26
2938,378,VOL02254,22
2939,378,VOL02225,22
2940,378,VOL01337,50
2941,378,VOL01172,41
2942,378,VOL00279,33
2943,378,VOL00233,40
2944,378,VOL00143,46
2945,379,VOL00412,13
2946,379,VOL02254,11
2947,379,VOL02225,11
2948,379,VOL01337,25
2949,379,VOL01172,20
2950,379,VOL00279,16
2951,379,VOL00233,20
2952,379,VOL00143,23
2953,380,VOL00412,26
2954,380,VOL02254,22
2955,380,VOL02225,22
2956,380,VOL01337,50
2957,380,VOL02918,45
2958,380,VOL01172,41
2959,381,VOL00412,13
2960,381,VOL02254,11
2961,381,VOL02225,11
2962,381,VOL01337,25
2963,381,VOL01172,20
2964,381,VOL00279,16
2965,381,VOL00233,20
2966,381,VOL00143,23
2967,381,VOL01066,17
2968,381,VOL00133,18
2969,382,VOL00412,58
2970,382,VOL02254,50
2971,382,VOL02225,50
2972,382,VOL01337,112
2973,382,VOL01172,91
2974,382,VOL00279,74
2975,382,VOL00389,77
2976,382,VOL00233,91
2977,383,VOL00412,13
2978,383,VOL02254,11
2979,383,VOL02225,11
2980,383,VOL01337,25
2981,383,VOL01172,20
2982,383,VOL00279,16
2983,384,VOL00412,13
2984,384,VOL02254,11
2985,384,VOL02225,11
2986,384,VOL01337,25
2987,385,VOL00412,13
2988,385,VOL02254,11
2989,385,VOL02225,11
2990,385,VOL01337,25
2991,385,VOL01172,20
2992,385,VOL00279,16
2993,385,VOL00233,20
2994,385,VOL00143,23
2995,385,VOL00133,18
2996,385,VOL02888,18
2997,386,VOL00412,26
2998,386,VOL02254,22
2999,386,VOL02225,22
3000,386,VOL01337,50
3001,386,VOL02918,45
3002,386,VOL01172,41
3003,387,VOL00412,45
3004,387,VOL02254,39
3005,387,VOL02225,39
3006,387,VOL01337,87
3007,388,VOL00412,26
3008,388,VOL02254,22
3009,388,VOL02225,22
3010,388,VOL01337,50
3011,388,VOL01172,41
3012,388,VOL00279,33
3013,388,VOL00233,40
3014,388,VOL00143,46
3015,388,VOL00133,36
3016,388,VOL02888,36
3017,388,VOL00998,29
3018,389,VOL00412,45
3019,389,VOL02254,39
3020,389,VOL02225,39
3021,389,VOL01337,87
3022,389,VOL01172,71
3023,389,VOL00279,58
3024,389,VOL00389,60
3025,389,VOL00233,71
3026,390,VOL00412,13
3027,390,VOL02254,11
3028,390,VOL02225,11
3029,390,VOL01337,25
3030,390,VOL01172,20
3031,390,VOL00279,16
3032,390,VOL00233,20
3033,390,VOL00143,23
3034,391,VOL00412,58
3035,391,VOL02254,50
3036,391,VOL02225,50
3037,391,VOL01337,112
3038,391,VOL01172,91
3039,391,VOL00279,74
3040,391,VOL00233,91
3041,391,VOL00143,104
3042,392,VOL00412,13
3043,392,VOL02254,11
3044,392,VOL02225,11
3045,392,VOL01337,25
3046,393,VOL00412,58
3047,393,VOL02254,50
3048,393,VOL02225,50
3049,393,VOL01337,112
3050,393,VOL01172,91
3051,393,VOL00279,74
3052,393,VOL00233,91
3053,393,VOL00143,104
3054,394,VOL00412,13
3055,394,VOL02254,11
3056,394,VOL02225,11
3057,394,VOL01337,25
3058,394,VOL01172,20
3059,394,VOL00279,16
3060,394,VOL00233,20
3061,394,VOL00143,23
3062,394,VOL01066,17
3063,394,VOL00133,18
3064,395,VOL00412,45
3065,395,VOL02254,39
3066,395,VOL02225,39
3067,395,VOL01337,87
3068,395,VOL01172,71
3069,395,VOL00279,58
3070,395,VOL00233,71
3071,395,VOL00143,81
3072,395,VOL01066,60
3073,395,VOL00133,63
3074,396,VOL00412,45
3075,396,VOL02254,39
3076,396,VOL02225,39
3077,396,VOL01337,87
3078,396,VOL01172,71
3079,396,VOL00279,58
3080,396,VOL00233,71
3081,396,VOL00143,81
3082,396,VOL00133,63
3083,396,VOL02888,63
3084,397,VOL00412,13
3085,397,VOL02254,11
3086,397,VOL02225,11
3087,397,VOL01337,25
3088,397,VOL01172,20
3089,397,VOL00279,16
3090,397,VOL00389,17
3091,397,VOL00233,20
3092,398,VOL00412,45
3093,398,VOL02254,39
3094,398,VOL02225,39
3095,398,VOL01337,87
3096,398,VOL01172,71
3097,398,VOL00279,58
3098,398,VOL00233,71
3099,398,VOL00143,81
3100,398,VOL00133,63
3101,398,VOL02888,63
3102,399,VOL00412,13
3103,399,VOL02254,11
3104,399,VOL02225,11
3105,399,VOL01337,25
3106,399,VOL01172,20
3107,399,VOL00279,16
3108,399,VOL00389,17
3109,399,VOL00233,20
3110,400,VOL00412,26
3111,400,VOL02254,22
3112,400,VOL02225,22
3113,400,VOL01337,50
3114,400,VOL01172,41
3115,400,VOL00279,33
3116,400,VOL00233,40
3117,400,VOL00143,46
3118,400,VOL01066,34
3119,400,VOL00133,36
3120,401,VOL00412,58
3121,401,VOL02254,50
3122,401,VOL02225,50
3123,401,VOL01337,112
3124,401,VOL01172,91
3125,401,VOL00279,74
3126,401,VOL00233,91
3127,401,VOL00143,104
3128,401,VOL01066,77
3129,401,VOL00133,81
3130,402,VOL00412,13
3131,402,VOL02254,11
3132,402,VOL02225,11
3133,402,VOL01337,25
3134,402,VOL01172,20
3135,402,VOL00279,16
3136,402,VOL00233,20
3137,402,VOL00143,23
3138,402,VOL01066,17
3139,402,VOL00133,18
3140,403,VOL00412,13
3141,403,VOL02254,11
3142,403,VOL02225,11
3143,403,VOL01337,25
3144,403,VOL01172,20
3145,403,VOL00279,16
3146,403,VOL00389,17
3147,403,VOL00233,20
3148,404,VOL00412,13
3149,404,VOL02254,11
3150,404,VOL02225,11
3151,404,VOL01337,25
3152,404,VOL01172,20
3153,404,VOL00279,16
3154,405,VOL00412,26
3155,405,VOL02254,22
3156,405,VOL02225,22
3157,405,VOL01337,50
3158,405,VOL02918,45
3159,405,VOL01172,41
3160,406,VOL00412,26
3161,406,VOL02254,22
3162,406,VOL02225,22
3163,406,VOL01337,50
3164,406,VOL01172,41
3165,406,VOL00279,33
3166,406,VOL00233,40
3167,406,VOL00143,46
3168,406,VOL00133,36
3169,406,VOL02888,36
3170,407,VOL00412,13
3171,407,VOL02254,11
3172,407,VOL02225,11
3173,407,VOL01337,25
3174,407,VOL01172,20
3175,407,VOL00279,16
3176,408,VOL00412,13
3177,408,VOL02254,11
3178,408,VOL02225,11
3179,408,VOL01337,25
3180,408,VOL01172,20
3181,408,VOL00279,16
3182,408,VOL00233,20
3183,408,VOL00143,23
3184,408,VOL00133,18
3185,408,VOL02888,18
3186,408,VOL00998,15
3187,409,VOL00412,58
3188,409,VOL02254,50
3189,409,VOL02225,50
3190,409,VOL01337,112
3191,409,VOL01172,91
3192,409,VOL00279,74
3193,409,VOL00233,91
3194,409,VOL00143,104
3195,409,VOL00133,81
3196,409,VOL02888,80
3197,410,VOL00412,26
3198,410,VOL02254,22
3199,410,VOL02225,22
3200,410,VOL01337,50
3201,410,VOL01172,41
3202,410,VOL00279,33
3203,411,VOL00412,58
3204,411,VOL02254,50
3205,411,VOL02225,50
3206,411,VOL01337,112
3207,411,VOL01172,91
3208,411,VOL00279,74
3209,411,VOL00233,91
3210,411,VOL00143,104
3211,411,VOL00133,81
3212,411,VOL02888,80
3213,411,VOL00998,66
3214,412,VOL00412,13
3215,412,VOL02254,11
3216,412,VOL02225,11
3217,412,VOL01337,25
3218,412,VOL01172,20
3219,412,VOL00279,16
3220,412,VOL00389,17
3221,412,VOL00233,20
3222,413,VOL00412,13
3223,413,VOL02254,11
3224,413,VOL02225,11
3225,413,VOL01337,25
3226,413,VOL02918,22
3227,413,VOL01172,20
3228,414,VOL00412,13
3229,414,VOL02254,11
3230,414,VOL02225,11
3231,414,VOL01337,25
3232,414,VOL01172,20
3233,414,VOL00279,16
3234,414,VOL00233,20
3235,414,VOL00143,23
3236,414,VOL00133,18
3237,414,VOL02888,18
3238,415,VOL00412,26
3239,415,VOL02254,22
3240,415,VOL02225,22
3241,415,VOL01337,50
3242,415,VOL01172,41
3243,415,VOL00279,33
3244,416,VOL00412,45
3245,416,VOL02254,39
3246,416,VOL02225,39
3247,416,VOL01337,87
3248,416,VOL01172,71
3249,416,VOL00279,58
3250,416,VOL00389,60
3251,416,VOL00233,71
3252,417,VOL00412,26
3253,417,VOL02254,22
3254,417,VOL02225,22
3255,417,VOL01337,50
3256,417,VOL01172,41
3257,417,VOL00279,33
3258,417,VOL00233,40
3259,417,VOL00143,46
3260,417,VOL01066,34
3261,417,VOL00133,36
3262,418,VOL00412,13
3263,418,VOL02254,11
3264,418,VOL02225,11
3265,418,VOL01337,25
3266,418,VOL02918,22
3267,418,VOL01172,20
3268,419,VOL00412,58
3269,419,VOL02254,50
3270,419,VOL02225,50
3271,419,VOL01337,112
3272,420,VOL00412,13
3273,420,VOL02254,11
3274,420,VOL02225,11
3275,420,VOL01337,25
3276,420,VOL01172,20
3277,420,VOL00279,16
3278,420,VOL00233,20
3279,420,VOL00143,23
3280,420,VOL01066,17
3281,420,VOL00133,18
3282,421,VOL00412,26
3283,421,VOL02254,22
3284,421,VOL02225,22
3285,421,VOL01337,50
3286,421,VOL01172,41
3287,421,VOL00279,33
3288,421,VOL00233,40
3289,421,VOL00143,46
3290,422,VOL00412,45
3291,422,VOL02254,39
3292,422,VOL02225,39
3293,422,VOL01337,87
3294,422,VOL01172,71
3295,422,VOL00279,58
3296,422,VOL00233,71
3297,422,VOL00143,81
3298,422,VOL00133,63
3299,422,VOL02888,63
3300,422,VOL00998,51
